year,university,school,degree,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,salary_range,salary_skew,employment_quality_ratio
2020,National University Of Singapore,Yale-Nus College,Bachelor Of Arts With Honours,90.5,65.7,4242.0,3800.0,4370.0,3890.0,3475.0,5000.0,1525.0,480.0,0.7259668508287294
2020,Nanyang Technological University,College Of Business (Nanyang Business School),Accountancy,96.0,88.7,3213.0,3000.0,3228.0,3000.0,3000.0,3100.0,100.0,228.0,0.9239583333333333
2020,Nanyang Technological University,College Of Business (Nanyang Business School),Accountancy And Business,97.6,91.3,4615.0,4327.0,4704.0,4405.0,3500.0,5000.0,1500.0,299.0,0.9354508196721312
2020,Nanyang Technological University,College Of Business (Nanyang Business School),Business,95.2,66.8,3973.0,3750.0,4113.0,3800.0,3300.0,4429.0,1129.0,313.0,0.7016806722689075
2020,Nanyang Technological University,College Of Business (Nanyang Business School),Double Degree In Business And Computer Engineering/Computing,97.4,97.4,5216.0,5200.0,5537.0,5400.0,5000.0,5750.0,750.0,137.0,1.0
2020,Nanyang Technological University,College Of Engineering,Aerospace Engineering,91.2,75.8,4110.0,3980.0,4284.0,4000.0,3800.0,4945.0,1145.0,284.0,0.831140350877193
2020,Nanyang Technological University,College Of Engineering,Bioengineering,89.1,43.6,3428.0,3400.0,3473.0,3450.0,3200.0,3800.0,600.0,23.0,0.48933782267115605
2020,Nanyang Technological University,College Of Engineering,Chemical And Biomolecular Engineering,95.0,83.0,3732.0,3600.0,3948.0,3900.0,3500.0,4300.0,800.0,48.0,0.8736842105263158
2020,Nanyang Technological University,College Of Engineering,Civil Engineering,95.7,87.0,3458.0,3400.0,3495.0,3500.0,3200.0,3800.0,600.0,-5.0,0.9090909090909091
2020,Nanyang Technological University,College Of Engineering,Computer Engineering,97.2,94.4,4069.0,4100.0,4136.0,4100.0,3627.0,4845.0,1218.0,36.0,0.9711934156378601
2020,Nanyang Technological University,College Of Engineering,Computer Science,92.2,86.1,4508.0,4250.0,4558.0,4300.0,3880.0,5000.0,1120.0,258.0,0.9338394793926247
2020,Nanyang Technological University,College Of Engineering,Double Degree In Engineering And Economics ^,100.0,94.1,4459.0,4450.0,4516.0,4450.0,3825.0,5050.0,1225.0,66.0,0.941
2020,Nanyang Technological University,College Of Engineering,Electrical And Electronic Engineering,94.5,75.1,3925.0,3800.0,4004.0,3880.0,3500.0,4370.0,870.0,124.0,0.7947089947089947
2020,Nanyang Technological University,College Of Engineering,Environmental Engineering,90.2,58.5,3364.0,3375.0,3444.0,3450.0,3200.0,3800.0,600.0,-6.0,0.6485587583148559
2020,Nanyang Technological University,College Of Engineering,Information Engineering And Media,96.0,70.0,4085.0,4000.0,4208.0,4000.0,3500.0,4500.0,1000.0,208.0,0.7291666666666666
2020,Nanyang Technological University,College Of Engineering,Maritime Studies,90.8,78.5,3608.0,3500.0,3646.0,3500.0,3300.0,3875.0,575.0,146.0,0.8645374449339207
2020,Nanyang Technological University,College Of Engineering,Materials Engineering,91.5,69.0,3613.0,3600.0,3755.0,3700.0,3500.0,4000.0,500.0,55.0,0.7540983606557377
2020,Nanyang Technological University,College Of Engineering,Mechanical Engineering,91.7,67.5,3861.0,3700.0,3977.0,3850.0,3500.0,4432.0,932.0,127.0,0.7360959651035986
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences","Art, Design And Media",90.4,35.7,2858.0,2800.0,2925.0,2800.0,2500.0,3300.0,800.0,125.0,0.3949115044247788
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Chinese,83.8,63.5,3251.0,3350.0,3310.0,3500.0,3000.0,3500.0,500.0,-190.0,0.7577565632458234
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Communication Studies,94.9,66.7,3378.0,3300.0,3440.0,3340.0,3000.0,3800.0,800.0,100.0,0.702845100105374
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Economics,91.8,63.5,3756.0,3700.0,3926.0,3797.0,3400.0,4050.0,650.0,129.0,0.6917211328976035
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",English,90.9,43.2,3507.0,3450.0,3561.0,3450.0,3128.0,3900.0,772.0,111.0,0.4752475247524752
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",History,87.2,44.7,3558.0,3575.0,3644.0,3650.0,3250.0,4025.0,775.0,-6.0,0.5126146788990826
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Inter-Disciplinary Double Major ^,95.8,50.0,3608.0,3300.0,3797.0,3854.0,3200.0,4500.0,1300.0,-57.0,0.5219206680584552
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Linguistics And Multilingual Studies,96.6,63.8,3371.0,3300.0,3472.0,3350.0,3000.0,3900.0,900.0,122.0,0.6604554865424431
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Philosophy,96.3,70.4,3417.0,3300.0,3580.0,3650.0,3300.0,3850.0,550.0,-70.0,0.7310488058151611
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Psychology,83.8,53.5,3315.0,3200.0,3433.0,3300.0,3100.0,3650.0,550.0,133.0,0.6384248210023866
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Public Policy And Global Affairs,92.5,67.5,3989.0,3710.0,4043.0,3800.0,3500.0,4583.0,1083.0,243.0,0.7297297297297297
2020,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Sociology,95.4,66.2,3529.0,3500.0,3598.0,3600.0,3300.0,3800.0,500.0,-2.0,0.6939203354297694
2020,Nanyang Technological University,College Of Science,Biological Sciences,88.9,56.7,3319.0,3300.0,3401.0,3325.0,3200.0,3650.0,450.0,76.0,0.6377952755905512
2020,Nanyang Technological University,College Of Science,Biomedical Sciences And Chinese Medicine # ^,94.7,84.2,2950.0,3000.0,2969.0,3000.0,2800.0,3150.0,350.0,-31.0,0.8891235480464625
2020,Nanyang Technological University,College Of Science,Chemistry And Biological Chemistry,91.9,45.6,3230.0,3200.0,3345.0,3245.0,3000.0,3635.0,635.0,100.0,0.4961915125136017
2020,Nanyang Technological University,College Of Science,Environmental Earth Systems Sciences ^,95.5,63.6,3637.0,3550.0,3657.0,3550.0,3400.0,3764.0,364.0,107.0,0.6659685863874346
2020,Nanyang Technological University,College Of Science,Mathematical Sciences,92.4,68.9,3746.0,3600.0,3823.0,3656.0,3300.0,4250.0,950.0,167.0,0.7456709956709957
2020,Nanyang Technological University,College Of Science,Mathematics And Economics,87.1,55.7,3849.0,3832.0,3949.0,3832.0,3500.0,4300.0,800.0,117.0,0.6394948335246844
2020,Nanyang Technological University,College Of Science,Physics And Applied Physics,92.6,48.5,3643.0,3600.0,3719.0,3700.0,3500.0,3850.0,350.0,19.0,0.5237580993520519
2020,Nanyang Technological University,Sports Science And Management,Sports Science And Management,91.5,52.5,3494.0,3240.0,3661.0,3300.0,3000.0,4200.0,1200.0,361.0,0.5737704918032787
2020,Nanyang Technological University,National Institute Of Education (Nie),Arts (With Education),100.0,98.4,3582.0,3798.0,3682.0,3799.0,3600.0,3806.0,206.0,-117.0,0.9840000000000001
2020,Nanyang Technological University,National Institute Of Education (Nie),Science (With Education),100.0,100.0,3660.0,3799.0,3744.0,3800.0,3700.0,4000.0,300.0,-56.0,1.0
2020,Nanyang Technological University,Lee Kong Chian School Of Medicine,Medicine #,100.0,100.0,4775.0,4700.0,5387.0,5250.0,5000.0,5900.0,900.0,137.0,1.0
2020,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Arts,90.4,39.8,3639.0,3100.0,3868.0,3300.0,2700.0,3600.0,900.0,568.0,0.4402654867256637
2020,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Arts (Hons),93.1,54.2,3529.0,3500.0,3586.0,3500.0,3300.0,3854.0,554.0,86.0,0.5821697099892589
2020,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Social Sciences,93.5,65.3,3597.0,3500.0,3666.0,3500.0,3345.0,3875.0,530.0,166.0,0.6983957219251337
2020,National University Of Singapore,Faculty Of Dentistry,Bachelor Of Dental Surgery,100.0,100.0,4202.0,4200.0,4280.0,4200.0,4200.0,4600.0,400.0,80.0,1.0
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Biomedical Engineering),95.8,53.1,3500.0,3500.0,3577.0,3500.0,3300.0,3740.0,440.0,77.0,0.5542797494780793
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Chemical Engineering),97.0,78.2,3955.0,4000.0,4155.0,4000.0,3700.0,4500.0,800.0,155.0,0.8061855670103093
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Civil Engineering),95.5,86.5,3661.0,3500.0,3739.0,3590.0,3500.0,4050.0,550.0,149.0,0.9057591623036649
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Electrical Engineering),91.0,75.4,4256.0,4000.0,4370.0,4200.0,3800.0,5000.0,1200.0,170.0,0.8285714285714286
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Engineering Science) ^,91.3,73.9,4499.0,4000.0,4584.0,4000.0,3765.0,5000.0,1235.0,584.0,0.8094194961664842
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Environmental Engineering),100.0,63.2,3473.0,3500.0,3572.0,3500.0,3250.0,3875.0,625.0,72.0,0.632
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Industrial And Systems Engineering),97.2,93.0,4236.0,4010.0,4337.0,4380.0,3700.0,4800.0,1100.0,-43.0,0.95679012345679
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Materials Science And Engineering),90.3,66.1,3795.0,3700.0,3922.0,3900.0,3600.0,4200.0,600.0,22.0,0.7320044296788483
2020,National University Of Singapore,Faculty Of Engineering,Bachelor Of Engineering (Mechanical Engineering),94.2,69.6,3832.0,3700.0,3946.0,3800.0,3500.0,4200.0,700.0,146.0,0.7388535031847133
2020,National University Of Singapore,Faculty Of Law,Bachelor Of Laws #,91.8,86.8,4848.0,4640.0,5009.0,5000.0,4400.0,5600.0,1200.0,9.0,0.9455337690631809
2020,National University Of Singapore,Faculty Of Science,Bachelor Of Science,86.0,42.1,3195.0,3000.0,3297.0,3100.0,3000.0,3650.0,650.0,197.0,0.48953488372093024
2020,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Hons),93.1,57.4,3636.0,3500.0,3723.0,3528.0,3300.0,4000.0,700.0,195.0,0.6165413533834587
2020,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Computational Biology) ^,80.0,40.0,4563.0,4525.0,4625.0,4650.0,4250.0,5000.0,750.0,-25.0,0.5
2020,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Pharmacy) #,99.3,93.7,3590.0,3600.0,3751.0,3700.0,3500.0,3950.0,450.0,51.0,0.9436052366565962
2020,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Data Science And Analytics) ^,100.0,78.3,4417.0,4125.0,4456.0,4125.0,3900.0,4900.0,1000.0,331.0,0.7829999999999999
2020,National University Of Singapore,Nus Business School,Bachelor Of Business Administration ^,96.3,66.7,4910.0,4000.0,5043.0,4150.0,3300.0,6100.0,2800.0,893.0,0.6926272066458983
2020,National University Of Singapore,Nus Business School,Bachelor Of Business Administration (Hons),94.9,80.7,4459.0,4000.0,4579.0,4000.0,3600.0,5000.0,1400.0,579.0,0.8503688092729188
2020,National University Of Singapore,Nus Business School,Bachelor Of Business Administration (Accountancy) ^,90.9,63.6,4443.0,3500.0,4443.0,3500.0,2800.0,5500.0,2700.0,943.0,0.6996699669966996
2020,National University Of Singapore,Nus Business School,Bachelor Of Business Administration (Accountancy) (Hons),96.8,92.1,3951.0,3400.0,4050.0,3500.0,3000.0,4425.0,1425.0,550.0,0.9514462809917356
2020,National University Of Singapore,School Of Computing,Bachelor Of Computing (Computer Science),97.1,92.6,5576.0,5100.0,5735.0,5243.0,4400.0,6316.0,1916.0,492.0,0.9536560247167868
2020,National University Of Singapore,School Of Computing,Bachelor Of Computing (Information Security) ^,90.9,90.9,4620.0,4650.0,4746.0,5000.0,4200.0,5300.0,1100.0,-254.0,1.0
2020,National University Of Singapore,School Of Computing,Bachelor Of Computing (Information Systems),98.6,93.1,4591.0,4495.0,4764.0,4500.0,4000.0,5400.0,1400.0,264.0,0.9442190669371197
2020,National University Of Singapore,School Of Computing,Bachelor Of Science (Business Analytics),98.0,84.3,4985.0,5000.0,5094.0,5000.0,4480.0,5800.0,1320.0,94.0,0.860204081632653
2020,National University Of Singapore,School Of Design & Environment,Bachelor Of Arts (Architecture),94.0,91.0,3984.0,4000.0,4058.0,4000.0,3650.0,4300.0,650.0,58.0,0.9680851063829787
2020,National University Of Singapore,School Of Design & Environment,Bachelor Of Arts (Industrial Design) ^,90.3,22.6,3417.0,3500.0,3417.0,3500.0,3000.0,3500.0,500.0,-83.0,0.25027685492801777
2020,National University Of Singapore,School Of Design & Environment,Bachelor Of Science (Project And Facilities Management),92.2,66.7,3338.0,3200.0,3400.0,3200.0,3000.0,3500.0,500.0,200.0,0.7234273318872018
2020,National University Of Singapore,School Of Design & Environment,Bachelor Of Science (Real Estate),95.1,68.6,3609.0,3600.0,3682.0,3630.0,3200.0,4000.0,800.0,52.0,0.7213459516298633
2020,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Medicine And Bachelor Of Surgery #,100.0,100.0,4688.0,4700.0,5306.0,5250.0,5000.0,5800.0,800.0,56.0,1.0
2020,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Science (Nursing),97.4,92.2,3269.0,3250.0,3489.0,3500.0,3250.0,3680.0,430.0,-11.0,0.946611909650924
2020,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Science (Nursing) (Hons),98.5,97.0,3371.0,3400.0,3616.0,3600.0,3500.0,3750.0,250.0,16.0,0.9847715736040609
2020,National University Of Singapore,Yst Conservatory Of Music,Bachelor Of Music,69.2,15.4,3163.0,3125.0,3238.0,3275.0,3125.0,3350.0,225.0,-37.0,0.22254335260115607
2020,National University Of Singapore,Yale-Nus College,Bachelor Of Science With Honours ^,92.6,77.8,5615.0,5350.0,5798.0,5350.0,4225.0,6485.0,2260.0,448.0,0.8401727861771059
2020,National University Of Singapore,Multi-Disciplinary Programmes,Bachelor Of Engineering (Computer Engineering),93.7,81.1,4904.0,5000.0,4977.0,5000.0,4080.0,5500.0,1420.0,-23.0,0.8655282817502667
2020,National University Of Singapore,Multi-Disciplinary Programmes,Bachelor Of Environmental Studies,92.9,47.6,3251.0,3250.0,3409.0,3250.0,3010.0,3750.0,740.0,159.0,0.5123789020452099
2020,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Arts In Game Design ^,100.0,78.6,3486.0,3500.0,3575.0,3500.0,3100.0,3600.0,500.0,75.0,0.7859999999999999
2020,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Fine Arts In Digital Art And Animation,97.1,70.6,2845.0,2835.0,2862.0,2887.0,2675.0,3000.0,325.0,-25.0,0.7270854788877446
2020,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Science In Computer Science And Game Design,97.7,81.8,3960.0,4000.0,3974.0,4000.0,3500.0,4200.0,700.0,-26.0,0.8372569089048106
2020,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Science In Computer Science In Real-Time Interactive Simulation,97.6,90.5,4390.0,4200.0,4399.0,4200.0,3880.0,4500.0,620.0,199.0,0.9272540983606558
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Accountancy With Honours,97.4,69.8,3107.0,3000.0,3120.0,3000.0,3000.0,3200.0,200.0,120.0,0.7166324435318274
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Information & Communications Technology (Information Security),100.0,95.9,4023.0,4000.0,4237.0,4300.0,3600.0,4630.0,1030.0,-63.0,0.9590000000000001
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Information & Communications Technology (Software Engineering),96.2,83.0,4275.0,4000.0,4366.0,4000.0,3600.0,4750.0,1150.0,366.0,0.8627858627858628
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Pharmaceutical Engineering,94.2,73.9,3329.0,3375.0,3749.0,3740.0,3400.0,4000.0,600.0,9.0,0.7845010615711253
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Sustainable Infrastructure Engineering (Building Services),98.1,84.6,3585.0,3500.0,3702.0,3500.0,3375.0,3800.0,425.0,202.0,0.8623853211009174
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Sustainable Infrastructure Engineering (Land),97.1,77.1,3823.0,3925.0,4203.0,4105.0,3650.0,4370.0,720.0,98.0,0.7940267765190525
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Telematics (Intelligent Transportation Systems Engineering),92.9,55.4,4083.0,4200.0,4135.0,4200.0,3380.0,4800.0,1420.0,-65.0,0.596340150699677
2020,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Hospitality Business With Honours,89.9,47.9,3041.0,3000.0,3148.0,3000.0,2800.0,3400.0,600.0,148.0,0.5328142380422691
2020,Singapore Institute Of Technology,Sit- Digipen Institute Of Technology,Bachelor Of Engineering With Honours In Systems Engineering (Electromechanical Systems),95.7,82.6,4044.0,4090.0,4114.0,4185.0,3750.0,4250.0,500.0,-71.0,0.8631138975966561
2020,Singapore Institute Of Technology,Sit- Massey University,Bachelor Of Food Technology With Honours,95.2,52.4,3060.0,3000.0,3084.0,3000.0,2770.0,3400.0,630.0,84.0,0.5504201680672268
2020,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Chemical Engineering,95.7,47.8,3095.0,3000.0,3242.0,3200.0,3000.0,3500.0,500.0,42.0,0.49947753396029254
2020,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Electrical Power Engineering,97.9,68.8,3501.0,3500.0,3603.0,3500.0,3400.0,3850.0,450.0,103.0,0.7027579162410622
2020,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Marine Engineering ^,100.0,79.2,3774.0,3650.0,3821.0,3750.0,3300.0,4370.0,1070.0,71.0,0.792
2020,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Mechanical Design And Manufacturing Engineering,94.6,57.1,3281.0,3300.0,3443.0,3350.0,3025.0,3925.0,900.0,93.0,0.6035940803382664
2020,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Naval Architecture ^,78.6,42.9,3217.0,3150.0,3244.0,3200.0,2600.0,3465.0,865.0,44.0,0.5458015267175573
2020,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Offshore Engineering ^,92.3,69.2,3921.0,3800.0,4160.0,4000.0,3750.0,4800.0,1050.0,160.0,0.7497291440953413
2020,Singapore Institute Of Technology,Sit / Sit-Trinity College Dublin / Trinity College Dublin,Bachelor In Science (Diagnostic Radiography),100.0,100.0,3446.0,3400.0,3685.0,3650.0,3400.0,3859.0,459.0,35.0,1.0
2020,Singapore Institute Of Technology,Sit / Sit-Trinity College Dublin / Trinity College Dublin,Bachelor In Science (Occupational Therapy),100.0,100.0,3510.0,3400.0,3542.0,3400.0,3364.0,3629.0,265.0,142.0,1.0
2020,Singapore Institute Of Technology,Sit / Sit-Trinity College Dublin / Trinity College Dublin,Bachelor In Science (Physiotherapy),98.2,96.3,3485.0,3480.0,3518.0,3500.0,3400.0,3700.0,300.0,18.0,0.9806517311608961
2020,Singapore Institute Of Technology,Sit / Sit-Trinity College Dublin / Trinity College Dublin,Bachelor In Science (Radiation Therapy) ^,100.0,83.3,3380.0,3500.0,3380.0,3500.0,3400.0,3500.0,100.0,-120.0,0.833
2020,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Engineering With Honours In Civil Engineering,97.9,78.7,3444.0,3400.0,3518.0,3500.0,3200.0,3700.0,500.0,18.0,0.8038815117466803
2020,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Science With Honours In Nursing,96.2,94.2,3436.0,3270.0,3725.0,3650.0,3405.0,4000.0,595.0,75.0,0.9792099792099792
2020,Singapore Institute Of Technology,Technische Universität München,Bachelor Of Science In Chemical Engineering,93.3,48.9,3147.0,3100.0,3387.0,3175.0,2815.0,3650.0,835.0,212.0,0.5241157556270096
2020,Singapore Institute Of Technology,Technische Universität München,Bachelor Of Science In Electrical Engineering & Information Technology,94.7,39.5,3760.0,3600.0,3773.0,3600.0,3350.0,4000.0,650.0,173.0,0.4171066525871172
2020,Singapore Institute Of Technology,The Culinary Institute Of America,Bachelor Of Business Administration In Food Business Management,86.0,66.7,2497.0,2475.0,2675.0,2550.0,2300.0,2820.0,520.0,125.0,0.7755813953488372
2020,Singapore Institute Of Technology,The Glasgow School Of Art,Bachelor Of Arts With Honours In Communication Design,85.7,38.1,2773.0,2800.0,2876.0,2800.0,2500.0,3000.0,500.0,76.0,0.44457409568261375
2020,Singapore Institute Of Technology,The Glasgow School Of Art,Bachelor Of Arts With Honours In Interior Design,83.9,45.2,2958.0,2500.0,2992.0,2600.0,2500.0,3500.0,1000.0,392.0,0.5387365911799762
2020,Singapore Institute Of Technology,University Of Glasgow,Bachelor Of Engineering With Honours In Aeronautical Engineering,91.2,35.3,4127.0,3900.0,4159.0,3921.0,3400.0,5010.0,1610.0,238.0,0.3870614035087719
2020,Singapore Institute Of Technology,University Of Glasgow,Bachelor Of Engineering With Honours In Aerospace Systems ^,100.0,37.9,3900.0,3750.0,3940.0,3750.0,3400.0,4600.0,1200.0,190.0,0.379
2020,Singapore Institute Of Technology,University Of Glasgow,Bachelor Of Engineering With Honours In Mechanical Design Engineering,95.0,53.3,3461.0,3500.0,3592.0,3500.0,3200.0,3650.0,450.0,92.0,0.5610526315789474
2020,Singapore Institute Of Technology,University Of Glasgow,Bachelor Of Engineering With Honours In Mechatronics,89.3,58.9,3579.0,3454.0,3690.0,3600.0,3200.0,4000.0,800.0,90.0,0.6595744680851063
2020,Singapore Institute Of Technology,University Of Glasgow,Bachelor Of Science With Honours In Computing Science,98.6,89.9,4517.0,5000.0,4530.0,5000.0,4000.0,5000.0,1000.0,-470.0,0.911764705882353
2020,Singapore Institute Of Technology,University Of Liverpool,Bachelor Of Arts With Honours In Criminology And Security,93.7,68.4,3634.0,3480.0,3919.0,3700.0,3400.0,4300.0,900.0,219.0,0.7299893276414088
2020,Singapore Management University,School Of Accountancy (4-Year Programme) *,Accountancy,94.7,86.0,3636.0,3050.0,3694.0,3100.0,3000.0,4000.0,1000.0,594.0,0.9081309398099261
2020,Singapore Management University,School Of Accountancy (4-Year Programme) *,Accountancy (Cum Laude And Above),96.3,86.1,3979.0,3600.0,4057.0,3744.0,3000.0,4583.0,1583.0,313.0,0.8940809968847352
2020,Singapore Management University,School Of Business (4-Year Programme) *,Business Management,95.8,68.4,4183.0,3800.0,4293.0,3850.0,3440.0,4600.0,1160.0,443.0,0.7139874739039667
2020,Singapore Management University,School Of Business (4-Year Programme) *,Business Management (Cum Laude And Above),97.5,78.7,4596.0,4000.0,4688.0,4000.0,3600.0,5000.0,1400.0,688.0,0.8071794871794872
2020,Singapore Management University,School Of Economics (4-Year Programme) *,Economics,91.5,70.5,4181.0,3750.0,4290.0,3800.0,3400.0,4500.0,1100.0,490.0,0.7704918032786885
2020,Singapore Management University,School Of Economics (4-Year Programme) *,Economics (Cum Laude And Above),94.7,82.9,4670.0,4000.0,4749.0,4000.0,3660.0,5275.0,1615.0,749.0,0.8753959873284055
2020,Singapore Management University,School Of Information Systems (4-Year Programme) *,Information Systems,93.1,83.9,4548.0,4500.0,4683.0,4542.0,4000.0,5400.0,1400.0,141.0,0.9011815252416757
